cpu_usage,memory_usage,restart_count,error_rate,response_time,recent_deployment,log_error_count,event_count,failure_type,failure_label
17.26693286125984,53.451342041125216,2.0,9.57818315347227,0.8171172684221749,1.0,15.0,9.0,CrashLoopBackOff,1
42.48278161012033,23.450116782137858,0.0,2.264179210121988,0.05126158493330529,1.0,1.0,10.0,Normal,0
64.31079811300616,40.448896072809305,4.0,27.22302730517778,1.9389110705176786,0.0,1.0,1.0,OOMKilled,1
39.057436435629405,58.02633639346391,0.0,8.242878568158883,1.0554630577466901,1.0,4.0,2.0,Failed deployment,1
54.800261469909216,27.89728572144138,1.0,2.041698910593113,0.14459845806231075,0.0,2.0,1.0,Normal,0
46.28710593194245,59.07764486698731,2.0,17.09797051358124,1.3642425857024796,1.0,2.0,7.0,Configuration error,1
73.24346888853457,64.02727162439652,3.0,0.0,1.283711124438999,1.0,6.0,0.0,High CPU,1
72.71954476455417,88.26470878123827,3.0,1.273919017377569,2.067353719245734,0.0,-0.0,4.0,OOMKilled,1
50.5050052961558,52.37923170035546,3.0,21.857964815854377,1.547477590608754,1.0,15.0,12.0,Configuration error,1
29.74498446941855,73.06238342150179,7.0,10.507046077319231,1.0472878112466535,0.0,8.0,16.0,OOMKilled,1
20.40793585408122,4.1787585995170105,0.0,0.0,0.01,0.0,4.0,3.0,Normal,0
20.951619550319855,0.0,0.0,5.906023177003871,0.01,1.0,2.0,0.0,Normal,0
67.4927542858206,13.441739256505194,5.0,27.72713047923972,1.0524814345403253,0.0,11.0,12.0,CrashLoopBackOff,1
59.229486582668734,77.38843148811085,2.0,15.960998166629143,0.6929078308595122,1.0,11.0,7.0,OOMKilled,1
68.71019821672493,77.99146116161057,4.0,16.50520655879278,1.185669783200563,1.0,4.0,1.0,High CPU,1
34.82641554856416,39.093946133358315,2.0,0.0,0.01,0.0,1.0,2.0,Normal,0
11.656983471009418,22.12411798277604,1.0,0.0,0.01,0.0,8.0,0.0,Normal,0
31.317081830342314,33.85615161188335,0.0,3.6338412308239683,0.01,0.0,3.0,8.0,Normal,0
15.181174089820122,51.49649932090655,0.0,7.46021436360141,0.01,1.0,2.0,0.0,Normal,0
36.74280403412072,60.67035446253344,3.0,0.0,0.2284892176352834,0.0,3.0,0.0,Normal,0
28.478696104083618,49.93076567698867,1.0,8.969714396612677,1.9222751314321989,1.0,9.0,11.0,Configuration error,1
51.44577465853715,49.38384148829934,2.0,16.878883878105963,1.3662782320973608,0.0,1.0,3.0,OOMKilled,1
23.955938825371973,63.755731743371804,1.0,12.19950761331453,2.0931265252660833,0.0,4.0,0.0,Failed deployment,1
42.202434154828964,15.21819728287366,7.0,7.949008640380739,2.1329742214828453,1.0,13.0,8.0,Configuration error,1
41.256255517855735,42.80813965786266,0.0,15.70256970401575,0.01,0.0,0.0,0.0,Normal,0
12.737170599997722,32.48820175142274,1.0,23.128290176544,1.154322498100851,1.0,4.0,12.0,Failed deployment,1
80.34649871379877,55.10587602959266,6.0,22.137526285853006,1.307923262511806,1.0,15.0,9.0,CrashLoopBackOff,1
0.0,49.8867292618764,1.0,17.39375805627345,1.6090525122258148,0.0,7.0,17.0,CrashLoopBackOff,1
42.96318132276641,58.6870283744837,0.0,0.0,0.6231125736011929,0.0,0.0,3.0,Normal,0
16.58417932995158,30.416592148887347,2.0,5.967769832210465,0.4940668381637495,0.0,-0.0,0.0,Normal,0
43.544927040652986,46.180749263185255,0.0,10.907580068986384,0.4980237546053462,0.0,5.0,4.0,Normal,0
37.873958900519995,23.800691427690236,0.0,0.0,0.20212527622258197,0.0,-0.0,0.0,Normal,0
79.97995592212169,60.516624345544344,1.0,26.100910317910348,1.7529261678818409,0.0,9.0,0.0,Application health failure,1
49.70588962429773,22.943456210067552,1.0,22.74068220731418,2.2559020126091367,1.0,0.0,4.0,Failed deployment,1
45.8827874809863,37.20993156554153,5.0,15.959368748439866,1.2089876056516404,0.0,6.0,7.0,CrashLoopBackOff,1
48.94144522145872,61.3617739796605,4.0,18.524511833523647,0.9399255354126426,1.0,9.0,5.0,OOMKilled,1
74.47772503699852,67.80470987167274,0.0,0.0,0.01,1.0,8.0,8.0,High CPU,1
36.658788206026614,56.70371639115156,5.0,18.853334693544497,1.6557529049284188,1.0,4.0,5.0,CrashLoopBackOff,1
92.77702715471976,58.81903851043887,2.0,0.0,0.2515163571836093,1.0,6.0,10.0,High CPU,1
59.15900776193503,60.537492628435345,1.0,23.287167898430347,1.7028064646808136,0.0,5.0,7.0,Configuration error,1
72.27838498572643,47.31357299487595,6.0,7.471774228867915,1.2797774607380374,0.0,0.0,7.0,CrashLoopBackOff,1
34.838845205056785,54.911406268643,5.0,12.843863137294976,1.3493299938454957,1.0,4.0,7.0,Configuration error,1
56.06906442053103,53.79630572185145,3.0,8.30035760986641,1.3128942325624995,0.0,9.0,2.0,Configuration error,1
47.64857274469719,59.71769036660163,2.0,2.310580612303567,0.4285295493682749,0.0,4.0,0.0,Normal,0
42.367726964699145,25.47298303815841,2.0,3.9131048916253945,0.8895907356434306,1.0,7.0,8.0,Configuration error,1
48.91072134692496,41.14773408906994,0.0,0.0,0.32838975584848473,1.0,2.0,0.0,Normal,0
35.84164073874539,9.675464727347986,3.0,9.091953971812401,0.3289342149530608,0.0,2.0,0.0,Normal,0
29.413023626854287,91.57075458835726,0.0,0.0,1.7449908475291993,1.0,7.0,10.0,OOMKilled,1
32.33966568602182,48.92125434017095,0.0,2.854932676839308,1.8018213746039784,1.0,13.0,0.0,CrashLoopBackOff,1
58.132188695281926,51.55876588608317,1.0,10.293874700100961,0.912894638377865,1.0,7.0,6.0,Failed deployment,1
73.22442884496435,33.30586404971285,8.0,28.560865543377904,1.4167297196147621,0.0,7.0,2.0,CrashLoopBackOff,1
40.63051500935932,39.33514281822393,0.0,8.0296896705665,0.01,0.0,2.0,0.0,Normal,0
70.67259697027093,36.62817110225692,4.0,29.58312735203389,2.145242284395891,0.0,3.0,6.0,CrashLoopBackOff,1
72.07825940828782,54.09985683332542,4.0,21.412972224447138,1.8692059847002522,1.0,1.0,5.0,High CPU,1
29.70260401389906,38.64696009412296,1.0,4.106761389694476,0.01,0.0,2.0,0.0,Normal,0
32.74390096883499,34.37903149968007,5.0,12.780212333999629,2.2981493137105127,0.0,12.0,13.0,CrashLoopBackOff,1
71.40977430236381,31.585032070838977,4.0,25.157080277479206,1.5671078479735576,1.0,4.0,4.0,CrashLoopBackOff,1
67.53873732420925,40.53116397849212,4.0,14.859451406107864,0.8467960122844849,0.0,5.0,8.0,CrashLoopBackOff,1
33.71344267854822,45.914459285980655,1.0,15.161640320065462,0.44875497841695944,1.0,2.0,0.0,Normal,0
61.764596547310106,37.05515214337095,3.0,6.325000221052385,1.6523037213330218,1.0,8.0,0.0,Failed deployment,1
50.09601041122332,33.38296617871512,0.0,13.823849410568721,0.24925482502323162,0.0,2.0,0.0,Normal,0
30.809709336686765,51.12288918337369,0.0,14.654862302989914,0.8483362744638221,0.0,1.0,3.0,Normal,0
72.92217812462033,94.99461889947446,4.0,0.4611742986025096,2.254935709840237,1.0,0.0,3.0,OOMKilled,1
25.085149633208975,67.40999385074466,0.0,0.0,1.2931404058921037,0.0,0.0,5.0,Normal,0
58.83609399620819,42.90398375569204,0.0,24.79636158385197,0.8947279685492993,1.0,9.0,2.0,Application health failure,1
63.61533440595378,25.09691701284133,0.0,2.9744682217480847,0.32537861433144744,0.0,3.0,0.0,Normal,0
52.289925585429565,76.09212382439995,0.0,0.0,0.7135802755479899,0.0,0.0,0.0,Normal,0
52.2005959411576,54.94020253168983,3.0,3.9597450541886587,1.6658466937442629,1.0,7.0,1.0,Failed deployment,1
28.67311073948006,42.42010267978442,4.0,8.260526278924797,1.4686723214859965,0.0,-0.0,4.0,Failed deployment,1
56.29826374656757,58.69926754919892,1.0,9.66488896611758,1.4419554145217335,0.0,0.0,6.0,Normal,0
13.019848231595397,33.394050168382336,0.0,2.579673700137702,0.4349566185431506,1.0,0.0,1.0,Normal,0
27.118474625036896,44.285426003236225,3.0,0.0,1.4512370934668728,0.0,0.0,0.0,Normal,0
21.68245963992497,44.904481536051655,0.0,0.7755111893915373,0.45190697847013706,1.0,0.0,0.0,Normal,0
45.37170629313367,95.15786761060882,4.0,14.650163384112815,1.1020964314744437,0.0,2.0,4.0,High CPU,1
78.54989529411625,74.37554904821282,2.0,3.753958453747128,1.4036611540217838,0.0,0.0,-0.0,High CPU,1
9.376561367136219,18.36054424868621,1.0,4.484314593493482,0.01,0.0,7.0,1.0,Normal,0
49.02574272460475,23.000952466972027,4.0,9.52563578427425,0.30903389846394047,0.0,3.0,10.0,Application health failure,1
50.916617881684246,71.97494750409832,3.0,0.0,1.8222940992197065,0.0,4.0,5.0,OOMKilled,1
21.025755323668363,75.70537157396215,5.0,6.562830342432312,1.3824090725305318,0.0,9.0,8.0,OOMKilled,1
36.07656855538157,34.153020825944935,3.0,13.768807292547605,0.15642837591149883,0.0,15.0,3.0,Application health failure,1
0.0,43.546393341849374,0.0,28.92615009941568,1.744102155740428,0.0,8.0,6.0,Configuration error,1
62.4457925628464,84.98965946368533,5.0,9.331190640714404,1.725635074045655,0.0,6.0,7.0,OOMKilled,1
64.33632477624359,74.00687761599139,0.0,9.58151781905174,2.4977724424954313,0.0,6.0,2.0,High CPU,1
20.101271751851392,48.155201668777075,0.0,0.0,0.14957818766684705,0.0,0.0,1.0,Normal,0
70.92026479662002,49.37665828487701,0.0,8.829674257070838,0.38501359108465016,1.0,0.0,3.0,Failed deployment,1
34.85774155439817,54.40937354533914,0.0,0.0,0.8651914931944342,0.0,2.0,4.0,Normal,0
38.82640840738939,52.73249916087835,3.0,0.0,1.339899718627622,1.0,9.0,0.0,Normal,0
34.87216305213013,30.33457171951896,1.0,0.0,0.2351540815363253,0.0,3.0,2.0,Normal,0
35.86062701840405,26.739714460418142,4.0,6.96594042732814,0.40360799476490583,0.0,11.0,0.0,Normal,0
66.78292397452681,47.96248022592047,2.0,10.840387817591303,0.8979584682045237,0.0,0.0,3.0,High CPU,1
34.74835836023339,17.462708632807495,0.0,9.772249622685036,0.01,1.0,0.0,0.0,Normal,0
67.35434707765424,96.78625068911143,2.0,2.862204414920827,0.6687065673844322,1.0,9.0,10.0,OOMKilled,1
21.84124795942772,15.947936980736173,0.0,0.0,0.351083945960744,0.0,0.0,7.0,Normal,0
61.38274567245673,71.91869588521341,5.0,16.956511337492646,0.9915585894927429,1.0,6.0,10.0,OOMKilled,1
8.451197828645501,34.97628210126888,0.0,0.0,0.01,0.0,0.0,10.0,Normal,0
30.041057668812492,58.12373663925206,0.0,0.0,0.7513583907921783,0.0,0.0,3.0,Normal,0
55.45469629010845,56.742826027259134,3.0,14.531798028168136,1.092317077189082,1.0,10.0,0.0,CrashLoopBackOff,1
77.32180168972629,73.01956476363227,3.0,15.73198598353222,1.5602912952730925,1.0,0.0,5.0,High CPU,1
18.421328257491474,24.961657698876827,1.0,10.957551359803755,1.364820324635852,1.0,5.0,0.0,Configuration error,1
57.50546113431889,69.76846735692727,4.0,17.47059843870345,1.291889235205353,1.0,2.0,7.0,OOMKilled,1
37.71504667035798,44.96280073231846,2.0,1.1192407731645628,0.01,0.0,0.0,4.0,Normal,0
42.341935378389174,61.064259887776515,1.0,3.9175409448237932,0.2250331853907641,1.0,5.0,11.0,Configuration error,1
28.6891384495167,88.28751238887446,6.0,13.672576998273607,1.7511902696694583,1.0,1.0,2.0,CrashLoopBackOff,1
19.917541688821753,37.06592610977673,3.0,12.277374283067138,0.6491514544792176,1.0,8.0,1.0,Configuration error,1
84.0943577569753,29.298474086105664,4.0,8.220392512789783,1.5318211925600873,1.0,4.0,0.0,OOMKilled,1
51.31839385423482,54.258273252057755,0.0,27.43334252817563,1.0478600324082974,1.0,0.0,3.0,Application health failure,1
41.89535429011759,50.20003689290079,1.0,1.4741721113171182,0.6580442511215966,0.0,2.0,4.0,Normal,0
79.9017499524109,67.75575747831235,2.0,0.5552128747752043,0.01,0.0,6.0,0.0,High CPU,1
18.153241181900913,45.3252202619601,5.0,18.600575528617835,2.0103717809526915,1.0,13.0,4.0,CrashLoopBackOff,1
42.50259469734003,42.527327849152684,4.0,21.70505573277508,1.4055227447465855,1.0,0.0,9.0,Configuration error,1
72.79549510233967,46.47658979875346,0.0,16.70407777215847,1.1516739326312422,1.0,7.0,5.0,High CPU,1
38.93002958210504,46.71866428597271,1.0,0.0,0.01,0.0,0.0,3.0,Normal,0
16.28773786624572,43.83702695583274,0.0,0.0,0.01,0.0,8.0,0.0,Normal,0
49.25040548475975,74.60323453747326,3.0,19.695447822964155,0.27701339269114067,1.0,1.0,6.0,OOMKilled,1
52.09964645805903,16.085219728023393,0.0,5.461115233749136,0.01,0.0,0.0,3.0,Normal,0
55.22227780981734,74.79888250909802,1.0,7.125037416142376,0.5862412150320885,0.0,1.0,0.0,OOMKilled,1
53.684099321710725,37.42830793904522,1.0,0.0,0.27691855481715605,1.0,0.0,6.0,Normal,0
48.6835919963992,51.641450759987485,3.0,13.49905052156912,0.5695144588949281,0.0,1.0,2.0,High CPU,1
11.23235111960907,59.224846928070406,0.0,0.0,0.01,0.0,4.0,0.0,Normal,0
9.297256050695118,61.57311614634986,4.0,28.979945893759187,0.6288534080912973,1.0,6.0,2.0,Configuration error,1
72.03434239056155,40.40346488043731,5.0,23.390578848334645,2.0780808261990424,1.0,8.0,10.0,CrashLoopBackOff,1
38.104612680439644,62.43472601741888,0.0,0.0,0.01,0.0,0.0,0.0,Normal,0
47.839062727266935,48.59380964519216,0.0,2.774999075767557,0.5603006385049927,0.0,0.0,0.0,Normal,0
17.257222976843074,40.298459853831204,4.0,0.0,0.16944980228187323,1.0,0.0,0.0,Normal,0
64.82676376138284,77.49907506768292,4.0,2.1671115974052126,0.991275997868257,0.0,0.0,8.0,OOMKilled,1
40.53883337645492,60.67961594684492,4.0,10.903610890723346,1.7401062487591887,1.0,7.0,0.0,Application health failure,1
43.02772058412585,70.75106792064679,2.0,8.16521873280308,1.1239405115246992,0.0,0.0,3.0,OOMKilled,1
9.339313923875618,36.90434956699992,0.0,4.865785128551879,0.01,0.0,0.0,12.0,Normal,0
100.0,59.421789644250254,0.0,0.0,0.5996590806097584,0.0,7.0,4.0,High CPU,1
15.820773462856767,41.34274659004,0.0,11.164255991489455,1.6315599360507282,0.0,5.0,6.0,Failed deployment,1
55.67360073314533,7.286266390978305,3.0,13.791016925002326,1.1306771539545821,1.0,12.0,8.0,Failed deployment,1
26.991867326308288,54.46409410418799,0.0,13.856423082515908,0.47495547100062124,0.0,8.0,0.0,Normal,0
32.001372281865386,53.79397406581889,1.0,0.0,0.01,0.0,0.0,2.0,Normal,0
44.74635262342743,40.16753292833664,0.0,10.65389704029194,1.071640873962873,1.0,0.0,0.0,Failed deployment,1
61.150682581439455,56.308700358718525,4.0,17.079052106536672,1.9979505573135135,0.0,8.0,12.0,CrashLoopBackOff,1
24.255895558791146,20.525340040704098,4.0,9.836513855850717,0.35659039256803415,1.0,0.0,3.0,Application health failure,1
51.46567052917038,29.33169170186637,3.0,0.0,0.6469477616366415,0.0,2.0,4.0,Normal,0
37.97507958548091,28.18116180054193,0.0,25.97600095805722,2.7521282799389435,1.0,10.0,8.0,Configuration error,1
49.348056753522876,32.10520165913238,1.0,0.0,1.6133355061856012,0.0,9.0,7.0,High CPU,1
42.33671082059571,34.94558272681888,1.0,0.0,0.26831735561363124,0.0,0.0,1.0,Normal,0
16.038130672369164,47.92376258454656,0.0,1.5795655033382026,0.08366595032113994,0.0,0.0,5.0,Normal,0
86.56360834252098,53.678943224402516,2.0,2.2990326418037386,0.2133073729510484,1.0,-0.0,0.0,High CPU,1
51.19982402922277,23.5263579297177,0.0,2.68800760803095,0.1568408669206552,0.0,1.0,-0.0,Normal,0
54.92939821037537,27.417709594433997,1.0,10.155281684528603,0.9073622276231059,1.0,3.0,6.0,Configuration error,1
46.190911220181604,54.20095515520954,2.0,21.71587425017262,1.1421840550877163,1.0,8.0,7.0,Configuration error,1
53.70831735389048,64.11694910606775,3.0,16.696302157721952,0.7639086473665656,0.0,6.0,6.0,OOMKilled,1
73.873421050151,39.19254529443063,5.0,24.709268714164335,2.009188515732249,0.0,7.0,4.0,CrashLoopBackOff,1
42.296549426658274,22.572084987779192,5.0,28.05237829274396,1.7989723967685354,1.0,4.0,7.0,CrashLoopBackOff,1
40.1420516170844,35.56827724442737,2.0,0.0,0.29233123625146623,0.0,5.0,5.0,Normal,0
35.61207958198348,34.9669276268325,0.0,1.0801099345170615,0.01,0.0,8.0,0.0,Normal,0
61.45790971478871,61.39032514695715,4.0,6.448666752137214,1.6682697090710041,0.0,4.0,8.0,OOMKilled,1
43.70822595397746,60.44242958445461,3.0,0.0,0.01,1.0,0.0,3.0,Normal,0
47.715639081767975,53.947276362593946,0.0,8.334142009241504,0.6742845935021864,1.0,0.0,0.0,Normal,0
77.02380683739177,27.41906256010061,2.0,14.941202196455627,0.9166690451698623,0.0,0.0,0.0,High CPU,1
36.330967256133064,42.468846941719626,1.0,0.0,0.11364351288908742,0.0,4.0,0.0,Normal,0
25.645014161691567,28.407416336383466,2.0,23.494755016967922,0.6027756075894464,1.0,7.0,5.0,Configuration error,1
6.891284304559704,66.09296286256969,2.0,9.037106093690028,1.3160293571697335,1.0,3.0,5.0,CrashLoopBackOff,1
77.3622196783184,21.22367930942366,2.0,18.085549844773524,1.348274866204683,0.0,6.0,5.0,High CPU,1
16.801137568368475,64.80479502129823,0.0,0.0,1.0022539221605617,0.0,3.0,0.0,Normal,0
46.79959252967444,43.77012617880055,3.0,18.281675446611462,1.2820350566356165,1.0,5.0,2.0,Failed deployment,1
54.56390847016421,66.74986044825746,2.0,1.6586852946467996,1.01322415762348,0.0,0.0,7.0,OOMKilled,1
26.74949692422562,71.11553353176481,0.0,4.48125476507275,1.583744808847344,0.0,0.0,2.0,Normal,0
22.905807500735868,87.92287128215311,2.0,21.786839928806764,2.461909468077824,0.0,4.0,10.0,OOMKilled,1
24.723068095370923,66.2072393338307,0.0,0.0,0.01,0.0,5.0,0.0,Normal,0
71.87275343394602,48.57108501520626,2.0,4.39159674205106,2.1962060077986028,1.0,13.0,1.0,Application health failure,1
0.0,59.12711144830257,0.0,6.173886576620349,0.8806656197791007,1.0,1.0,3.0,Normal,0
51.52676942672087,59.63003505015622,1.0,19.558087441014116,0.13271993498339674,0.0,8.0,9.0,Application health failure,1
54.2129024756762,77.02013805580785,5.0,7.131725655416867,0.3566983418096812,1.0,2.0,1.0,CrashLoopBackOff,1
0.0,56.45339131097613,0.0,30.82358373150386,1.032762397052607,1.0,5.0,9.0,Failed deployment,1
53.95791410435473,80.29106049759017,4.0,16.234378216937845,0.8660224567960368,0.0,11.0,7.0,OOMKilled,1
38.54478936392633,28.40368549080089,2.0,3.831985658455947,2.071384787193468,0.0,4.0,3.0,Failed deployment,1
55.987120519949904,100.0,4.0,10.492542665689644,1.3731775161840083,0.0,0.0,9.0,OOMKilled,1
23.914114363489944,41.819311762295975,2.0,12.929349235512717,1.216235709969542,1.0,7.0,7.0,Failed deployment,1
26.443947146873985,52.58769001303566,3.0,0.0,0.01,0.0,0.0,-0.0,Normal,0
16.321064405196648,46.82584015490074,0.0,7.937799473825032,1.053747518120225,0.0,-0.0,0.0,Normal,0
33.127813410515955,46.451914553936405,4.0,16.084765317537027,1.6721548668863766,1.0,7.0,2.0,CrashLoopBackOff,1
61.02700717523625,70.73713991060966,0.0,8.727456149710445,0.5432024994977214,0.0,0.0,2.0,Normal,0
64.39602787639438,87.09976919745252,3.0,1.2341048580661376,1.7043163902294434,0.0,2.0,4.0,OOMKilled,1
39.45644220155204,59.49757225737003,3.0,8.327719327875439,1.8640521625517756,1.0,3.0,13.0,Failed deployment,1
14.249317030377483,42.40397714966807,1.0,0.0,1.1143212995522087,0.0,0.0,7.0,Normal,0
55.29138029758388,56.645768667253556,0.0,10.893662009399577,1.121878904409396,0.0,3.0,3.0,OOMKilled,1
53.10093471596353,23.54959091039787,1.0,18.30435230097268,1.468621010165925,1.0,3.0,5.0,Failed deployment,1
24.050596189589587,76.51844601018597,2.0,4.242693353932623,1.7984374509687266,1.0,0.0,0.0,Normal,0
32.66256393830514,57.93841673504909,4.0,16.432667936240673,2.244439999685414,1.0,12.0,12.0,CrashLoopBackOff,1
38.19372460095981,71.98541536277314,3.0,5.8127048018037755,0.7826892994290089,1.0,2.0,0.0,Normal,0
30.88265909396088,42.27141610636202,3.0,0.0,0.01,0.0,5.0,-0.0,Normal,0
49.83690449180791,0.0,4.0,4.184171225043532,0.4959401537207584,1.0,0.0,7.0,Normal,0
22.998967497068744,46.77574903378613,6.0,3.603393177805341,0.3894185061094222,0.0,0.0,5.0,Normal,0
